ploss,replica
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
